order_id,customer_id,product_id,quantity,order_date,gross_sales,discount,net_sales,costs,contribution_margin
ORD5995,CUST1012,PROD120,36,2024-04-30 03:26:32.261507672,41.76,0.03,40.51,23.76,16.75
ORD5996,CUST1045,PROD129,73,2024-04-30 06:20:24.816544362,286.89,0.01,284.02,162.79,121.23
ORD5997,CUST1154,PROD112,46,2024-04-30 09:14:17.371581054,123.28,0.14,106.02,69.92,36.1
ORD5998,CUST1112,PROD133,32,2024-04-30 12:08:09.926617744,116.8,0.09,106.29,66.24,40.05
ORD5999,CUST1016,PROD103,32,2024-04-30 15:02:02.481654436,121.28,0.11,107.94,68.8,39.14
ORD6000,CUST1103,PROD127,6,2024-04-30 17:55:55.036691126,30.6,0.05,29.07,17.34,11.73
ORD6001,CUST1097,PROD137,48,2024-04-30 20:49:47.591727818,251.52,0.06,236.43,142.56,93.87
ORD6002,CUST1187,PROD130,38,2024-04-30 23:43:40.146764510,264.86,0.04,254.27,150.1,104.17
ORD6003,CUST1191,PROD126,17,2024-05-01 02:37:32.701801200,132.6,0.01,131.27,75.14,56.13
ORD6004,CUST1087,PROD104,74,2024-05-01 05:31:25.256837892,104.34,0.03,101.21,59.2,42.01
ORD6005,CUST1108,PROD124,27,2024-05-01 08:25:17.811874582,220.05,0.12,193.64,124.74,68.9
ORD6006,CUST1162,PROD102,54,2024-05-01 11:19:10.366911274,54.54,0.1,49.09,30.78,18.31
ORD6007,CUST1069,PROD132,50,2024-05-01 14:13:02.921947964,435.0,0.08,400.2,246.5,153.7
ORD6008,CUST1157,PROD103,35,2024-05-01 17:06:55.476984656,132.65,0.07,123.36,75.25,48.11
ORD6009,CUST1198,PROD124,85,2024-05-01 20:00:48.032021348,692.75,0.14,595.76,392.7,203.06
ORD6010,CUST1073,PROD119,25,2024-05-01 22:54:40.587058038,41.0,0.01,40.59,23.25,17.34
ORD6011,CUST1062,PROD133,28,2024-05-02 01:48:33.142094730,102.2,0.04,98.11,57.96,40.15
ORD6012,CUST1155,PROD125,15,2024-05-02 04:42:25.697131420,18.3,0.05,17.39,10.35,7.04
ORD6013,CUST1059,PROD104,4,2024-05-02 07:36:18.252168112,5.64,0.12,4.96,3.2,1.76
ORD6014,CUST1078,PROD134,93,2024-05-02 10:30:10.807204802,626.82,0.15,532.8,355.26,177.54
ORD6015,CUST1036,PROD127,73,2024-05-02 13:24:03.362241494,372.3,0.04,357.41,210.97,146.44
ORD6016,CUST1021,PROD128,27,2024-05-02 16:17:55.917278184,51.03,0.13,44.4,28.89,15.51
ORD6017,CUST1195,PROD108,26,2024-05-02 19:11:48.472314876,97.24,0.12,85.57,55.12,30.45
ORD6018,CUST1147,PROD137,19,2024-05-02 22:05:41.027351568,99.56,0.03,96.57,56.43,40.14
ORD6019,CUST1095,PROD149,92,2024-05-03 00:59:33.582388258,626.52,0.06,588.93,355.12,233.81
ORD6020,CUST1067,PROD105,17,2024-05-03 03:53:26.137424950,56.44,0.06,53.05,31.96,21.09
ORD6021,CUST1191,PROD118,43,2024-05-03 06:47:18.692461640,119.11,0.15,101.24,67.51,33.73
ORD6022,CUST1016,PROD143,41,2024-05-03 09:41:11.247498332,256.66,0.03,248.96,145.55,103.41
ORD6023,CUST1011,PROD110,42,2024-05-03 12:35:03.802535022,114.66,0.12,100.9,65.1,35.8
ORD6024,CUST1149,PROD101,50,2024-05-03 15:28:56.357571714,424.5,0.05,403.28,240.5,162.78
ORD6025,CUST1144,PROD146,84,2024-05-03 18:22:48.912608406,680.4,0.11,605.56,385.56,220.0
ORD6026,CUST1137,PROD143,40,2024-05-03 21:16:41.467645096,250.4,0.06,235.38,142.0,93.38
ORD6027,CUST1117,PROD143,39,2024-05-04 00:10:34.022681788,244.14,0.09,222.17,138.45,83.72
ORD6028,CUST1192,PROD108,23,2024-05-04 03:04:26.577718478,86.02,0.12,75.7,48.76,26.94
ORD6029,CUST1021,PROD120,96,2024-05-04 05:58:19.132755170,111.36,0.12,98.0,63.36,34.64
ORD6030,CUST1119,PROD123,52,2024-05-04 08:52:11.687791860,278.2,0.13,242.03,157.56,84.47
ORD6031,CUST1049,PROD133,47,2024-05-04 11:46:04.242828552,171.55,0.01,169.83,97.29,72.54
ORD6032,CUST1013,PROD121,63,2024-05-04 14:39:56.797865244,524.79,0.1,472.31,297.36,174.95
ORD6033,CUST1191,PROD102,97,2024-05-04 17:33:49.352901934,97.97,0.02,96.01,55.29,40.72
ORD6034,CUST1174,PROD111,69,2024-05-04 20:27:41.907938626,242.19,0.06,227.66,137.31,90.35
ORD6035,CUST1028,PROD127,43,2024-05-04 23:21:34.462975316,219.3,0.08,201.76,124.27,77.49
ORD6036,CUST1163,PROD129,48,2024-05-05 02:15:27.018012008,188.64,0.06,177.32,107.04,70.28
ORD6037,CUST1179,PROD125,34,2024-05-05 05:09:19.573048698,41.48,0.08,38.16,23.46,14.7
ORD6038,CUST1124,PROD147,40,2024-05-05 08:03:12.128085390,215.2,0.15,182.92,122.0,60.92
ORD6039,CUST1006,PROD120,75,2024-05-05 10:57:04.683122080,87.0,0.02,85.26,49.5,35.76
ORD6040,CUST1028,PROD127,61,2024-05-05 13:50:57.238158772,311.1,0.1,279.99,176.29,103.7
ORD6041,CUST1138,PROD125,50,2024-05-05 16:44:49.793195464,61.0,0.06,57.34,34.5,22.84
ORD6042,CUST1032,PROD132,67,2024-05-05 19:38:42.348232154,582.9,0.02,571.24,330.31,240.93
ORD6043,CUST1133,PROD120,62,2024-05-05 22:32:34.903268846,71.92,0.02,70.48,40.92,29.56
ORD6044,CUST1110,PROD134,58,2024-05-06 01:26:27.458305536,390.92,0.14,336.19,221.56,114.63
ORD6045,CUST1078,PROD133,33,2024-05-06 04:20:20.013342228,120.45,0.13,104.79,68.31,36.48
ORD6046,CUST1159,PROD140,75,2024-05-06 07:14:12.568378918,123.0,0.14,105.78,69.75,36.03
ORD6047,CUST1178,PROD146,16,2024-05-06 10:08:05.123415610,129.6,0.15,110.16,73.44,36.72
ORD6048,CUST1057,PROD117,82,2024-05-06 13:01:57.678452302,452.64,0.03,439.06,256.66,182.4
ORD6049,CUST1025,PROD110,94,2024-05-06 15:55:50.233488992,256.62,0.05,243.79,145.7,98.09
ORD6050,CUST1173,PROD122,48,2024-05-06 18:49:42.788525684,191.52,0.1,172.37,108.48,63.89
ORD6051,CUST1028,PROD147,10,2024-05-06 21:43:35.343562374,53.8,0.07,50.03,30.5,19.53
ORD6052,CUST1003,PROD121,82,2024-05-07 00:37:27.898599066,683.06,0.06,642.08,387.04,255.04
ORD6053,CUST1098,PROD116,38,2024-05-07 03:31:20.453635756,149.34,0.05,141.87,84.74,57.13
ORD6054,CUST1140,PROD104,19,2024-05-07 06:25:13.008672448,26.79,0.09,24.38,15.2,9.18
ORD6055,CUST1038,PROD143,36,2024-05-07 09:19:05.563709138,225.36,0.09,205.08,127.8,77.28
ORD6056,CUST1014,PROD110,59,2024-05-07 12:12:58.118745830,161.07,0.02,157.85,91.45,66.4
ORD6057,CUST1118,PROD129,63,2024-05-07 15:06:50.673782522,247.59,0.07,230.26,140.49,89.77
ORD6058,CUST1028,PROD114,77,2024-05-07 18:00:43.228819212,60.83,0.08,55.96,34.65,21.31
ORD6059,CUST1156,PROD126,46,2024-05-07 20:54:35.783855904,358.8,0.09,326.51,203.32,123.19
ORD6060,CUST1074,PROD134,3,2024-05-07 23:48:28.338892594,20.22,0.03,19.61,11.46,8.15
ORD6061,CUST1115,PROD132,74,2024-05-08 02:42:20.893929286,643.8,0.11,572.98,364.82,208.16
ORD6062,CUST1031,PROD119,65,2024-05-08 05:36:13.448965976,106.6,0.0,106.6,60.45,46.15
ORD6063,CUST1129,PROD115,91,2024-05-08 08:30:06.004002668,258.44,0.05,245.52,146.51,99.01
ORD6064,CUST1174,PROD133,8,2024-05-08 11:23:58.559039360,29.2,0.12,25.7,16.56,9.14
ORD6065,CUST1083,PROD101,51,2024-05-08 14:17:51.114076050,432.99,0.08,398.35,245.31,153.04
ORD6066,CUST1021,PROD134,81,2024-05-08 17:11:43.669112742,545.94,0.04,524.1,309.42,214.68
ORD6067,CUST1026,PROD139,73,2024-05-08 20:05:36.224149432,60.59,0.1,54.53,34.31,20.22
ORD6068,CUST1194,PROD127,6,2024-05-08 22:59:28.779186124,30.6,0.09,27.85,17.34,10.51
ORD6069,CUST1080,PROD146,89,2024-05-09 01:53:21.334222814,720.9,0.12,634.39,408.51,225.88
ORD6070,CUST1125,PROD138,39,2024-05-09 04:47:13.889259506,41.34,0.11,36.79,23.4,13.39
ORD6071,CUST1183,PROD105,60,2024-05-09 07:41:06.444296196,199.2,0.09,181.27,112.8,68.47
ORD6072,CUST1091,PROD108,28,2024-05-09 10:34:58.999332888,104.72,0.07,97.39,59.36,38.03
ORD6073,CUST1020,PROD119,97,2024-05-09 13:28:51.554369580,159.08,0.02,155.9,90.21,65.69
ORD6074,CUST1046,PROD100,54,2024-05-09 16:22:44.109406270,438.48,0.04,420.94,248.4,172.54
ORD6075,CUST1100,PROD107,37,2024-05-09 19:16:36.664442962,217.93,0.06,204.85,123.58,81.27
ORD6076,CUST1186,PROD122,9,2024-05-09 22:10:29.219479652,35.91,0.09,32.68,20.34,12.34
ORD6077,CUST1083,PROD102,82,2024-05-10 01:04:21.774516344,82.82,0.08,76.19,46.74,29.45
ORD6078,CUST1005,PROD103,56,2024-05-10 03:58:14.329553034,212.24,0.04,203.75,120.4,83.35
ORD6079,CUST1146,PROD124,59,2024-05-10 06:52:06.884589726,480.85,0.0,480.85,272.58,208.27
ORD6080,CUST1184,PROD146,85,2024-05-10 09:45:59.439626418,688.5,0.07,640.3,390.15,250.15
ORD6081,CUST1196,PROD137,2,2024-05-10 12:39:51.994663108,10.48,0.04,10.06,5.94,4.12
ORD6082,CUST1130,PROD114,61,2024-05-10 15:33:44.549699800,48.19,0.11,42.89,27.45,15.44
ORD6083,CUST1000,PROD120,58,2024-05-10 18:27:37.104736490,67.28,0.0,67.28,38.28,29.0
ORD6084,CUST1057,PROD134,60,2024-05-10 21:21:29.659773182,404.4,0.09,368.0,229.2,138.8
ORD6085,CUST1123,PROD145,40,2024-05-11 00:15:22.214809872,269.6,0.14,231.86,152.8,79.06
ORD6086,CUST1165,PROD113,36,2024-05-11 03:09:14.769846564,154.44,0.03,149.81,87.48,62.33
ORD6087,CUST1014,PROD135,37,2024-05-11 06:03:07.324883254,140.23,0.07,130.41,79.55,50.86
ORD6088,CUST1161,PROD111,79,2024-05-11 08:56:59.879919946,277.29,0.01,274.52,157.21,117.31
ORD6089,CUST1188,PROD116,92,2024-05-11 11:50:52.434956638,361.56,0.09,329.02,205.16,123.86
ORD6090,CUST1162,PROD138,18,2024-05-11 14:44:44.989993328,19.08,0.08,17.55,10.8,6.75
ORD6091,CUST1063,PROD108,98,2024-05-11 17:38:37.545030020,366.52,0.06,344.53,207.76,136.77
ORD6092,CUST1024,PROD134,63,2024-05-11 20:32:30.100066710,424.62,0.08,390.65,240.66,149.99
ORD6093,CUST1023,PROD112,22,2024-05-11 23:26:22.655103402,58.96,0.13,51.3,33.44,17.86
ORD6094,CUST1011,PROD114,11,2024-05-12 02:20:15.210140092,8.69,0.03,8.43,4.95,3.48
ORD6095,CUST1017,PROD117,58,2024-05-12 05:14:07.765176784,320.16,0.0,320.16,181.54,138.62
ORD6096,CUST1014,PROD132,57,2024-05-12 08:08:00.320213476,495.9,0.13,431.43,281.01,150.42
ORD6097,CUST1026,PROD105,77,2024-05-12 11:01:52.875250166,255.64,0.09,232.63,144.76,87.87
ORD6098,CUST1071,PROD126,4,2024-05-12 13:55:45.430286858,31.2,0.13,27.14,17.68,9.46
ORD6099,CUST1059,PROD122,86,2024-05-12 16:49:37.985323548,343.14,0.09,312.26,194.36,117.9
ORD6100,CUST1173,PROD126,7,2024-05-12 19:43:30.540360240,54.6,0.12,48.05,30.94,17.11
ORD6101,CUST1144,PROD133,61,2024-05-12 22:37:23.095396930,222.65,0.06,209.29,126.27,83.02
ORD6102,CUST1092,PROD145,54,2024-05-13 01:31:15.650433622,363.96,0.11,323.92,206.28,117.64
ORD6103,CUST1052,PROD137,88,2024-05-13 04:25:08.205470314,461.12,0.14,396.56,261.36,135.2
ORD6104,CUST1007,PROD113,68,2024-05-13 07:19:00.760507004,291.72,0.09,265.47,165.24,100.23
ORD6105,CUST1078,PROD135,92,2024-05-13 10:12:53.315543696,348.68,0.03,338.22,197.8,140.42
ORD6106,CUST1026,PROD107,79,2024-05-13 13:06:45.870580386,465.31,0.04,446.7,263.86,182.84
ORD6107,CUST1173,PROD134,1,2024-05-13 16:00:38.425617078,6.74,0.03,6.54,3.82,2.72
ORD6108,CUST1049,PROD118,55,2024-05-13 18:54:30.980653768,152.35,0.04,146.26,86.35,59.91
ORD6109,CUST1198,PROD129,3,2024-05-13 21:48:23.535690460,11.79,0.05,11.2,6.69,4.51
ORD6110,CUST1130,PROD113,78,2024-05-14 00:42:16.090727150,334.62,0.08,307.85,189.54,118.31
ORD6111,CUST1092,PROD119,38,2024-05-14 03:36:08.645763842,62.32,0.09,56.71,35.34,21.37
ORD6112,CUST1191,PROD148,1,2024-05-14 06:30:01.200800534,6.55,0.06,6.16,3.71,2.45
ORD6113,CUST1171,PROD124,38,2024-05-14 09:23:53.755837224,309.7,0.09,281.83,175.56,106.27
ORD6114,CUST1180,PROD139,85,2024-05-14 12:17:46.310873916,70.55,0.01,69.84,39.95,29.89
ORD6115,CUST1023,PROD123,29,2024-05-14 15:11:38.865910606,155.15,0.01,153.6,87.87,65.73
ORD6116,CUST1059,PROD113,5,2024-05-14 18:05:31.420947298,21.45,0.03,20.81,12.15,8.66
ORD6117,CUST1121,PROD125,74,2024-05-14 20:59:23.975983988,90.28,0.08,83.06,51.06,32.0
ORD6118,CUST1130,PROD137,92,2024-05-14 23:53:16.531020680,482.08,0.03,467.62,273.24,194.38
ORD6119,CUST1147,PROD122,21,2024-05-15 02:47:09.086057372,83.79,0.04,80.44,47.46,32.98
ORD6120,CUST1045,PROD121,71,2024-05-15 05:41:01.641094062,591.43,0.06,555.94,335.12,220.82
ORD6121,CUST1014,PROD147,67,2024-05-15 08:34:54.196130754,360.46,0.12,317.2,204.35,112.85
ORD6122,CUST1152,PROD118,47,2024-05-15 11:28:46.751167444,130.19,0.0,130.19,73.79,56.4
ORD6123,CUST1198,PROD145,84,2024-05-15 14:22:39.306204136,566.16,0.1,509.54,320.88,188.66
ORD6124,CUST1016,PROD102,83,2024-05-15 17:16:31.861240826,83.83,0.1,75.45,47.31,28.14
ORD6125,CUST1125,PROD141,35,2024-05-15 20:10:24.416277518,22.4,0.12,19.71,12.6,7.11
ORD6126,CUST1083,PROD118,68,2024-05-15 23:04:16.971314208,188.36,0.14,161.99,106.76,55.23
ORD6127,CUST1008,PROD108,69,2024-05-16 01:58:09.526350900,258.06,0.0,258.06,146.28,111.78
ORD6128,CUST1165,PROD127,1,2024-05-16 04:52:02.081387592,5.1,0.02,5.0,2.89,2.11
ORD6129,CUST1175,PROD119,68,2024-05-16 07:45:54.636424282,111.52,0.13,97.02,63.24,33.78
ORD6130,CUST1187,PROD144,12,2024-05-16 10:39:47.191460974,59.52,0.07,55.35,33.72,21.63
ORD6131,CUST1062,PROD106,60,2024-05-16 13:33:39.746497664,116.4,0.08,107.09,66.0,41.09
ORD6132,CUST1116,PROD113,27,2024-05-16 16:27:32.301534356,115.83,0.1,104.25,65.61,38.64
ORD6133,CUST1129,PROD108,56,2024-05-16 19:21:24.856571046,209.44,0.1,188.5,118.72,69.78
ORD6134,CUST1087,PROD118,23,2024-05-16 22:15:17.411607738,63.71,0.14,54.79,36.11,18.68
ORD6135,CUST1071,PROD146,25,2024-05-17 01:09:09.966644430,202.5,0.15,172.12,114.75,57.37
ORD6136,CUST1138,PROD113,21,2024-05-17 04:03:02.521681120,90.09,0.11,80.18,51.03,29.15
ORD6137,CUST1063,PROD137,61,2024-05-17 06:56:55.076717812,319.64,0.04,306.85,181.17,125.68
ORD6138,CUST1071,PROD135,63,2024-05-17 09:50:47.631754502,238.77,0.13,207.73,135.45,72.28
ORD6139,CUST1020,PROD139,52,2024-05-17 12:44:40.186791194,43.16,0.01,42.73,24.44,18.29
ORD6140,CUST1017,PROD116,88,2024-05-17 15:38:32.741827884,345.84,0.03,335.46,196.24,139.22
ORD6141,CUST1063,PROD129,25,2024-05-17 18:32:25.296864576,98.25,0.13,85.48,55.75,29.73
ORD6142,CUST1081,PROD108,55,2024-05-17 21:26:17.851901266,205.7,0.04,197.47,116.6,80.87
ORD6143,CUST1109,PROD132,46,2024-05-18 00:20:10.406937958,400.2,0.03,388.19,226.78,161.41
ORD6144,CUST1094,PROD124,32,2024-05-18 03:14:02.961974650,260.8,0.02,255.58,147.84,107.74
ORD6145,CUST1165,PROD113,55,2024-05-18 06:07:55.517011340,235.95,0.13,205.28,133.65,71.63
ORD6146,CUST1031,PROD110,96,2024-05-18 09:01:48.072048032,262.08,0.08,241.11,148.8,92.31
ORD6147,CUST1010,PROD134,5,2024-05-18 11:55:40.627084722,33.7,0.1,30.33,19.1,11.23
ORD6148,CUST1044,PROD140,36,2024-05-18 14:49:33.182121414,59.04,0.04,56.68,33.48,23.2
ORD6149,CUST1032,PROD113,49,2024-05-18 17:43:25.737158104,210.21,0.11,187.09,119.07,68.02
ORD6150,CUST1101,PROD129,58,2024-05-18 20:37:18.292194796,227.94,0.11,202.87,129.34,73.53
ORD6151,CUST1168,PROD140,39,2024-05-18 23:31:10.847231488,63.96,0.05,60.76,36.27,24.49
ORD6152,CUST1135,PROD103,80,2024-05-19 02:25:03.402268178,303.2,0.06,285.01,172.0,113.01
ORD6153,CUST1010,PROD103,97,2024-05-19 05:18:55.957304870,367.63,0.03,356.6,208.55,148.05
ORD6154,CUST1178,PROD127,85,2024-05-19 08:12:48.512341560,433.5,0.15,368.48,245.65,122.83
ORD6155,CUST1087,PROD107,61,2024-05-19 11:06:41.067378252,359.29,0.1,323.36,203.74,119.62
ORD6156,CUST1040,PROD101,9,2024-05-19 14:00:33.622414942,76.41,0.14,65.71,43.29,22.42
ORD6157,CUST1144,PROD140,6,2024-05-19 16:54:26.177451634,9.84,0.05,9.35,5.58,3.77
ORD6158,CUST1075,PROD145,35,2024-05-19 19:48:18.732488326,235.9,0.12,207.59,133.7,73.89
ORD6159,CUST1120,PROD121,39,2024-05-19 22:42:11.287525016,324.87,0.11,289.13,184.08,105.05
ORD6160,CUST1045,PROD140,22,2024-05-20 01:36:03.842561708,36.08,0.1,32.47,20.46,12.01
ORD6161,CUST1159,PROD115,41,2024-05-20 04:29:56.397598398,116.44,0.14,100.14,66.01,34.13
ORD6162,CUST1079,PROD128,5,2024-05-20 07:23:48.952635090,9.45,0.06,8.88,5.35,3.53
ORD6163,CUST1053,PROD148,42,2024-05-20 10:17:41.507671780,275.1,0.02,269.6,155.82,113.78
ORD6164,CUST1085,PROD147,87,2024-05-20 13:11:34.062708472,468.06,0.1,421.25,265.35,155.9
ORD6165,CUST1091,PROD129,81,2024-05-20 16:05:26.617745162,318.33,0.11,283.31,180.63,102.68
ORD6166,CUST1147,PROD111,76,2024-05-20 18:59:19.172781854,266.76,0.09,242.75,151.24,91.51
ORD6167,CUST1160,PROD134,87,2024-05-20 21:53:11.727818546,586.38,0.03,568.79,332.34,236.45
ORD6168,CUST1167,PROD110,80,2024-05-21 00:47:04.282855236,218.4,0.08,200.93,124.0,76.93
ORD6169,CUST1159,PROD145,67,2024-05-21 03:40:56.837891928,451.58,0.05,429.0,255.94,173.06
ORD6170,CUST1096,PROD149,30,2024-05-21 06:34:49.392928618,204.3,0.06,192.04,115.8,76.24
ORD6171,CUST1001,PROD120,57,2024-05-21 09:28:41.947965310,66.12,0.1,59.51,37.62,21.89
ORD6172,CUST1032,PROD120,86,2024-05-21 12:22:34.503002000,99.76,0.11,88.79,56.76,32.03
ORD6173,CUST1157,PROD104,73,2024-05-21 15:16:27.058038692,102.93,0.03,99.84,58.4,41.44
ORD6174,CUST1160,PROD147,29,2024-05-21 18:10:19.613075384,156.02,0.06,146.66,88.45,58.21
ORD6175,CUST1076,PROD119,37,2024-05-21 21:04:12.168112074,60.68,0.04,58.25,34.41,23.84
ORD6176,CUST1115,PROD136,87,2024-05-21 23:58:04.723148766,644.67,0.03,625.33,365.4,259.93
ORD6177,CUST1153,PROD102,13,2024-05-22 02:51:57.278185456,13.13,0.12,11.55,7.41,4.14
ORD6178,CUST1149,PROD143,32,2024-05-22 05:45:49.833222148,200.32,0.14,172.28,113.6,58.68
ORD6179,CUST1102,PROD132,46,2024-05-22 08:39:42.388258838,400.2,0.06,376.19,226.78,149.41
ORD6180,CUST1193,PROD108,23,2024-05-22 11:33:34.943295530,86.02,0.11,76.56,48.76,27.8
ORD6181,CUST1165,PROD108,45,2024-05-22 14:27:27.498332220,168.3,0.13,146.42,95.4,51.02
ORD6182,CUST1102,PROD103,17,2024-05-22 17:21:20.053368912,64.43,0.13,56.05,36.55,19.5
ORD6183,CUST1089,PROD134,85,2024-05-22 20:15:12.608405604,572.9,0.03,555.71,324.7,231.01
ORD6184,CUST1173,PROD116,66,2024-05-22 23:09:05.163442294,259.38,0.14,223.07,147.18,75.89
ORD6185,CUST1121,PROD133,6,2024-05-23 02:02:57.718478986,21.9,0.06,20.59,12.42,8.17
ORD6186,CUST1142,PROD123,18,2024-05-23 04:56:50.273515676,96.3,0.05,91.48,54.54,36.94
ORD6187,CUST1105,PROD131,94,2024-05-23 07:50:42.828552368,424.88,0.01,420.63,240.64,179.99
ORD6188,CUST1118,PROD100,22,2024-05-23 10:44:35.383589058,178.64,0.07,166.14,101.2,64.94
ORD6189,CUST1171,PROD107,33,2024-05-23 13:38:27.938625750,194.37,0.02,190.48,110.22,80.26
ORD6190,CUST1048,PROD144,30,2024-05-23 16:32:20.493662442,148.8,0.04,142.85,84.3,58.55
ORD6191,CUST1103,PROD122,81,2024-05-23 19:26:13.048699132,323.19,0.05,307.03,183.06,123.97
ORD6192,CUST1060,PROD146,32,2024-05-23 22:20:05.603735824,259.2,0.12,228.1,146.88,81.22
ORD6193,CUST1194,PROD139,42,2024-05-24 01:13:58.158772514,34.86,0.13,30.33,19.74,10.59
ORD6194,CUST1122,PROD111,78,2024-05-24 04:07:50.713809206,273.78,0.05,260.09,155.22,104.87
ORD6195,CUST1133,PROD111,10,2024-05-24 07:01:43.268845896,35.1,0.13,30.54,19.9,10.64
ORD6196,CUST1008,PROD145,36,2024-05-24 09:55:35.823882588,242.64,0.13,211.1,137.52,73.58
ORD6197,CUST1005,PROD146,34,2024-05-24 12:49:28.378919278,275.4,0.11,245.11,156.06,89.05
ORD6198,CUST1072,PROD114,73,2024-05-24 15:43:20.933955970,57.67,0.02,56.52,32.85,23.67
ORD6199,CUST1102,PROD140,28,2024-05-24 18:37:13.488992662,45.92,0.1,41.33,26.04,15.29
ORD6200,CUST1159,PROD118,11,2024-05-24 21:31:06.044029352,30.47,0.14,26.2,17.27,8.93
ORD6201,CUST1040,PROD125,78,2024-05-25 00:24:58.599066044,95.16,0.1,85.64,53.82,31.82
ORD6202,CUST1113,PROD128,39,2024-05-25 03:18:51.154102734,73.71,0.05,70.02,41.73,28.29
ORD6203,CUST1007,PROD121,47,2024-05-25 06:12:43.709139426,391.51,0.08,360.19,221.84,138.35
ORD6204,CUST1071,PROD139,19,2024-05-25 09:06:36.264176116,15.77,0.1,14.19,8.93,5.26
ORD6205,CUST1177,PROD120,15,2024-05-25 12:00:28.819212808,17.4,0.08,16.01,9.9,6.11
ORD6206,CUST1091,PROD137,28,2024-05-25 14:54:21.374249500,146.72,0.02,143.79,83.16,60.63
ORD6207,CUST1061,PROD119,24,2024-05-25 17:48:13.929286190,39.36,0.05,37.39,22.32,15.07
ORD6208,CUST1083,PROD128,72,2024-05-25 20:42:06.484322882,136.08,0.12,119.75,77.04,42.71
ORD6209,CUST1061,PROD103,9,2024-05-25 23:35:59.039359572,34.11,0.13,29.68,19.35,10.33
ORD6210,CUST1110,PROD106,47,2024-05-26 02:29:51.594396264,91.18,0.02,89.36,51.7,37.66
ORD6211,CUST1126,PROD127,33,2024-05-26 05:23:44.149432954,168.3,0.14,144.74,95.37,49.37
ORD6212,CUST1006,PROD127,62,2024-05-26 08:17:36.704469646,316.2,0.05,300.39,179.18,121.21
ORD6213,CUST1083,PROD103,97,2024-05-26 11:11:29.259506336,367.63,0.1,330.87,208.55,122.32
ORD6214,CUST1131,PROD121,19,2024-05-26 14:05:21.814543028,158.27,0.11,140.86,89.68,51.18
ORD6215,CUST1133,PROD111,67,2024-05-26 16:59:14.369579720,235.17,0.12,206.95,133.33,73.62
ORD6216,CUST1057,PROD144,74,2024-05-26 19:53:06.924616410,367.04,0.14,315.65,207.94,107.71
ORD6217,CUST1021,PROD102,40,2024-05-26 22:46:59.479653102,40.4,0.05,38.38,22.8,15.58
ORD6218,CUST1153,PROD121,47,2024-05-27 01:40:52.034689792,391.51,0.13,340.61,221.84,118.77
ORD6219,CUST1126,PROD143,65,2024-05-27 04:34:44.589726484,406.9,0.02,398.76,230.75,168.01
ORD6220,CUST1002,PROD101,29,2024-05-27 07:28:37.144763174,246.21,0.11,219.13,139.49,79.64
ORD6221,CUST1126,PROD123,50,2024-05-27 10:22:29.699799866,267.5,0.11,238.08,151.5,86.58
ORD6222,CUST1040,PROD133,98,2024-05-27 13:16:22.254836558,357.7,0.1,321.93,202.86,119.07
ORD6223,CUST1187,PROD126,13,2024-05-27 16:10:14.809873248,101.4,0.04,97.34,57.46,39.88
ORD6224,CUST1105,PROD140,1,2024-05-27 19:04:07.364909940,1.64,0.13,1.43,0.93,0.5
ORD6225,CUST1013,PROD100,34,2024-05-27 21:57:59.919946630,276.08,0.03,267.8,156.4,111.4
ORD6226,CUST1011,PROD107,93,2024-05-28 00:51:52.474983322,547.77,0.01,542.29,310.62,231.67
ORD6227,CUST1086,PROD122,48,2024-05-28 03:45:45.030020012,191.52,0.11,170.45,108.48,61.97
ORD6228,CUST1011,PROD137,77,2024-05-28 06:39:37.585056704,403.48,0.07,375.24,228.69,146.55
ORD6229,CUST1140,PROD105,48,2024-05-28 09:33:30.140093396,159.36,0.13,138.64,90.24,48.4
ORD6230,CUST1024,PROD121,49,2024-05-28 12:27:22.695130086,408.17,0.06,383.68,231.28,152.4
ORD6231,CUST1044,PROD124,64,2024-05-28 15:21:15.250166778,521.6,0.03,505.95,295.68,210.27
ORD6232,CUST1121,PROD117,61,2024-05-28 18:15:07.805203468,336.72,0.13,292.95,190.93,102.02
ORD6233,CUST1146,PROD116,29,2024-05-28 21:09:00.360240160,113.97,0.08,104.85,64.67,40.18
ORD6234,CUST1054,PROD111,39,2024-05-29 00:02:52.915276850,136.89,0.03,132.78,77.61,55.17
ORD6235,CUST1099,PROD105,88,2024-05-29 02:56:45.470313542,292.16,0.11,260.02,165.44,94.58
ORD6236,CUST1172,PROD125,26,2024-05-29 05:50:38.025350232,31.72,0.08,29.18,17.94,11.24
ORD6237,CUST1135,PROD126,17,2024-05-29 08:44:30.580386924,132.6,0.09,120.67,75.14,45.53
ORD6238,CUST1118,PROD107,71,2024-05-29 11:38:23.135423616,418.19,0.07,388.92,237.14,151.78
ORD6239,CUST1052,PROD118,13,2024-05-29 14:32:15.690460306,36.01,0.12,31.69,20.41,11.28
ORD6240,CUST1182,PROD141,69,2024-05-29 17:26:08.245496998,44.16,0.12,38.86,24.84,14.02
ORD6241,CUST1031,PROD100,26,2024-05-29 20:20:00.800533688,211.12,0.11,187.9,119.6,68.3
ORD6242,CUST1050,PROD128,49,2024-05-29 23:13:53.355570380,92.61,0.02,90.76,52.43,38.33
ORD6243,CUST1043,PROD144,67,2024-05-30 02:07:45.910607070,332.32,0.13,289.12,188.27,100.85
